Date,Price,Open,High,Low,Vol.,Change %
3/12/2013,729.52,735.00,736.17,728.00,2.86M,-0.01
3/11/2013,736.44,745.45,747.50,732.50,2.43M,-0.01
3/8/2013,742.56,747.00,747.25,739.31,3.08M,-0.01
3/7/2013,751.09,745.31,752.45,745.00,6.86M,0.01
3/6/2013,742.52,736.75,744.17,731.56,6.10M,0.02
3/5/2013,730.33,731.14,734.85,728.31,3.59M,0.01
3/4/2013,725.86,731.50,735.62,718.04,5.05M,0.00
3/1/2013,728.45,728.50,740.35,723.00,4.21M,0.00
2/28/2013,726.75,728.83,733.96,721.35,5.90M,0.00
2/27/2013,727.64,737.00,737.00,725.52,3.51M,-0.02
2/26/2013,739.95,729.00,742.35,729.00,6.09M,0.01
2/25/2013,729.45,717.50,730.50,716.90,5.23M,0.03
2/22/2013,710.14,699.67,713.75,699.27,4.35M,0.01
2/21/2013,701.95,700.40,704.98,698.29,2.78M,0.00
2/20/2013,704.86,706.31,708.09,702.12,2.77M,0.00
2/19/2013,705.11,695.02,706.25,691.76,2.32M,0.01
2/18/2013,695.02,695.75,696.67,690.75,1.38M,0.00
2/15/2013,697.15,697.50,702.12,694.08,2.60M,-0.01
2/14/2013,703.19,698.60,707.00,698.59,3.45M,0.01
2/13/2013,697.39,689.25,699.29,686.25,3.16M,0.01
2/12/2013,688.81,692.50,693.52,685.44,2.22M,-0.01
2/11/2013,698.01,700.31,703.74,696.23,3.70M,0.00
2/8/2013,697.36,695.79,704.17,693.06,2.74M,0.00
2/7/2013,697.38,696.50,699.75,695.01,5.35M,0.00
2/6/2013,694.00,693.81,697.01,688.96,4.55M,0.01
2/5/2013,688.98,690.81,695.59,686.39,3.08M,0.00
2/4/2013,691.90,695.25,697.50,686.25,3.75M,0.00
2/1/2013,692.74,697.77,700.48,688.00,3.95M,-0.01
1/31/2013,697.38,698.00,701.77,692.50,8.74M,0.00
1/30/2013,697.66,701.19,701.49,695.14,3.40M,0.00
1/29/2013,699.75,701.50,706.25,697.14,3.10M,0.00
1/28/2013,702.66,703.00,706.90,700.25,3.36M,0.00
1/25/2013,703.66,702.50,707.00,697.79,4.22M,0.01
1/24/2013,699.55,702.50,707.00,697.69,5.61M,0.00
1/23/2013,697.40,695.25,699.50,695.25,3.73M,0.00
1/22/2013,695.89,698.40,699.66,694.25,2.56M,0.00
1/21/2013,699.08,690.76,702.65,690.76,2.95M,0.00
1/18/2013,697.01,701.25,702.50,694.36,3.65M,0.00
1/17/2013,699.49,698.00,701.66,694.80,5.88M,0.01
1/16/2013,691.86,695.25,697.20,688.88,5.83M,-0.01
1/15/2013,696.76,701.50,702.36,693.62,10.19M,-0.01
1/14/2013,701.62,689.95,709.24,688.06,25.46M,0.03
1/11/2013,678.02,630.25,680.50,630.25,46.43M,0.17
1/10/2013,580.58,582.75,585.66,577.30,5.45M,0.00
1/9/2013,582.75,585.05,590.45,580.83,3.07M,-0.01
1/8/2013,586.00,591.25,591.99,580.88,6.43M,-0.01
1/7/2013,593.70,587.77,594.98,583.89,4.38M,0.01
1/4/2013,587.39,587.10,588.74,583.00,4.23M,0.01
1/3/2013,584.48,578.75,587.21,577.75,5.30M,0.01
1/2/2013,577.30,579.05,582.00,575.88,2.17M,0.00
1/1/2013,577.21,581.90,582.48,576.39,1.48M,0.00
12/31/2012,579.67,578.75,581.02,575.92,1.73M,0.00
12/28/2012,580.80,575.52,581.38,572.11,3.53M,0.02
12/27/2012,571.94,581.95,582.25,569.16,4.06M,-0.01
12/26/2012,578.81,580.75,582.73,576.09,1.63M,0.00
12/24/2012,580.58,580.27,582.10,578.25,2.16M,0.01
12/21/2012,574.21,574.75,580.33,571.70,3.46M,0.00
12/20/2012,574.90,576.52,577.50,569.50,4.22M,0.00
12/19/2012,574.04,568.50,574.98,567.51,5.00M,0.01
12/18/2012,567.75,565.00,568.55,561.25,4.15M,0.00
12/17/2012,566.56,566.75,572.96,564.24,5.48M,-0.01
12/14/2012,569.70,568.25,573.76,566.50,4.25M,0.00
12/13/2012,570.89,576.24,578.41,568.10,4.98M,-0.01
12/12/2012,574.45,577.50,580.95,571.56,7.68M,0.00
12/11/2012,573.51,579.00,584.01,570.71,5.69M,-0.01
12/10/2012,578.39,580.24,586.00,574.75,3.41M,0.00
12/7/2012,580.29,580.25,587.12,577.77,4.74M,-0.01
12/6/2012,584.58,598.50,598.50,578.49,5.51M,-0.02
12/5/2012,595.62,607.25,607.50,594.38,7.00M,-0.02
12/4/2012,609.36,607.25,611.75,603.75,2.26M,0.00
12/3/2012,609.79,609.25,613.25,606.09,2.60M,0.00
11/30/2012,609.21,610.40,619.11,606.26,3.53M,0.00
11/29/2012,611.31,612.50,614.81,606.62,5.18M,-0.01
11/27/2012,617.66,605.50,620.00,605.46,2.86M,0.02
11/26/2012,604.35,597.69,605.25,597.69,1.89M,0.02
11/23/2012,594.39,595.50,599.75,589.26,1.74M,0.00
11/22/2012,595.65,587.00,598.00,583.75,2.91M,0.01
11/21/2012,587.46,582.42,590.98,580.35,3.49M,0.01
11/20/2012,581.19,594.29,594.29,578.20,2.72M,-0.01
11/19/2012,589.64,586.00,595.30,584.16,2.02M,0.01
11/16/2012,585.84,572.75,596.75,572.75,6.85M,0.02
11/15/2012,574.08,583.79,584.25,569.70,4.57M,-0.02
11/13/2012,584.58,588.50,590.00,583.25,281.63K,-0.01
11/12/2012,589.74,588.75,592.25,583.39,1.85M,0.00
11/9/2012,587.17,591.25,591.25,586.25,2.97M,-0.01
11/8/2012,593.83,593.00,596.14,591.25,2.61M,-0.01
11/7/2012,601.10,595.50,603.50,593.76,2.35M,0.01
11/6/2012,595.41,596.00,601.62,592.81,3.41M,0.00
11/5/2012,594.61,595.77,597.65,591.88,2.48M,0.00
11/2/2012,597.02,592.75,601.15,592.27,3.52M,0.01
11/1/2012,591.16,590.50,592.50,585.27,3.51M,0.00
10/31/2012,590.75,587.50,593.62,586.39,3.26M,0.00
10/30/2012,589.59,581.50,591.25,581.50,2.86M,0.01
10/29/2012,583.88,580.25,584.75,576.83,2.37M,0.00
10/26/2012,582.40,583.67,586.20,580.26,1.71M,-0.01
10/25/2012,586.19,585.75,589.27,582.54,5.63M,0.00
10/23/2012,588.27,590.50,596.00,587.50,2.37M,-0.01
10/22/2012,596.39,592.06,599.50,592.06,2.28M,0.00
10/19/2012,595.84,591.50,599.25,591.50,5.47M,0.00
10/18/2012,594.40,591.00,599.25,586.27,5.10M,0.00
10/17/2012,592.54,594.01,594.75,589.31,2.85M,0.01
10/16/2012,588.92,594.98,597.25,586.75,3.64M,0.00
10/15/2012,591.40,596.42,603.00,588.20,7.40M,-0.01
10/12/2012,598.84,587.50,611.96,577.75,28.35M,-0.05
10/11/2012,633.30,624.00,645.01,620.30,7.48M,0.01
10/10/2012,626.04,626.77,632.04,622.40,2.97M,-0.01
10/9/2012,634.06,626.25,637.50,621.00,4.54M,0.02
10/8/2012,622.05,631.20,635.73,615.00,4.04M,-0.02
10/5/2012,631.71,646.25,646.25,515.14,5.82M,-0.02
10/4/2012,643.91,643.77,648.73,639.26,3.58M,0.00
10/3/2012,644.56,651.31,654.79,640.12,3.91M,-0.01
10/1/2012,652.41,637.83,655.05,637.25,4.41M,0.03
9/28/2012,633.74,640.25,644.98,631.55,4.84M,-0.01
9/27/2012,637.34,648.12,648.25,633.69,6.91M,-0.02
9/26/2012,647.33,644.50,650.00,641.79,4.24M,0.00
9/25/2012,649.51,647.50,652.75,647.01,4.42M,0.00
9/24/2012,650.04,650.00,652.48,643.79,4.43M,0.00
9/21/2012,648.33,653.84,662.50,645.90,6.15M,-0.01
9/20/2012,654.30,639.15,661.25,639.15,5.81M,0.01
9/18/2012,650.20,645.00,654.75,644.50,3.59M,0.01
9/17/2012,641.12,662.25,662.25,636.75,4.93M,-0.03
9/14/2012,658.02,647.00,661.17,646.52,5.31M,0.03
9/13/2012,638.76,634.70,641.73,629.50,2.62M,0.01
9/12/2012,634.92,632.75,637.49,630.29,2.54M,0.00
9/11/2012,632.38,625.00,633.99,618.65,2.72M,0.01
9/10/2012,628.09,624.00,631.75,619.69,3.67M,0.01
9/8/2012,624.00,619.30,624.98,619.30,316.32K,0.00
9/7/2012,621.81,613.75,623.50,612.77,3.04M,0.03
9/6/2012,605.50,587.62,606.98,587.62,3.81M,0.04
9/5/2012,584.86,586.75,589.25,583.05,2.01M,-0.01
9/4/2012,590.20,590.09,593.00,586.02,1.17M,0.00
9/3/2012,591.27,591.50,599.73,589.50,2.16M,0.00
8/31/2012,590.41,596.50,596.50,588.69,2.91M,-0.01
8/30/2012,598.17,595.96,601.54,592.51,5.59M,0.00
8/29/2012,597.08,605.50,605.50,595.61,2.81M,-0.01
8/28/2012,605.29,599.25,612.86,599.25,2.83M,0.00
8/27/2012,602.98,607.55,611.62,601.40,3.95M,-0.01
8/24/2012,611.20,612.00,614.59,608.50,3.36M,-0.01
8/23/2012,619.30,608.75,620.75,606.06,7.36M,0.02
8/22/2012,608.40,600.73,610.00,598.54,2.57M,0.01
8/21/2012,602.25,591.25,609.75,591.25,6.10M,0.02
8/17/2012,587.76,581.00,588.75,579.08,4.25M,0.02
8/16/2012,578.86,582.04,582.04,575.26,1.86M,-0.01
8/14/2012,582.34,578.33,583.75,572.34,2.02M,0.00
8/13/2012,580.02,575.33,582.75,575.02,2.01M,0.00
8/10/2012,578.26,569.50,580.25,566.00,2.82M,0.01
8/9/2012,570.51,572.56,577.88,568.75,3.47M,0.00
8/8/2012,570.90,565.50,573.75,565.00,4.02M,0.01
8/7/2012,563.33,558.00,567.35,555.52,2.73M,0.02
8/6/2012,554.20,555.55,558.73,551.85,1.63M,0.00
8/3/2012,552.12,549.06,554.34,546.27,1.55M,0.00
8/2/2012,551.44,554.50,556.70,548.75,1.21M,-0.01
8/1/2012,554.64,553.75,557.60,550.19,1.52M,0.00
7/31/2012,556.74,553.75,559.00,546.25,3.46M,0.01
7/30/2012,552.42,540.00,553.75,539.39,3.58M,0.03
7/27/2012,537.16,540.50,541.00,527.33,4.93M,0.01
7/26/2012,530.95,541.75,541.75,525.31,5.99M,-0.02
7/25/2012,542.14,543.50,545.00,537.50,3.52M,0.00
7/24/2012,542.16,547.62,553.00,541.27,3.58M,-0.01
7/23/2012,547.27,550.00,552.48,545.65,1.95M,-0.01
7/20/2012,554.69,561.23,561.23,551.33,2.58M,-0.01
7/19/2012,561.30,550.00,562.50,548.31,5.46M,0.03
7/18/2012,544.73,542.81,547.23,540.75,3.94M,0.00
7/17/2012,542.81,546.23,549.50,540.58,6.75M,0.00
7/16/2012,542.83,557.50,560.35,540.81,9.22M,-0.03
7/13/2012,557.45,554.50,564.70,554.50,13.38M,-0.02
7/12/2012,566.10,562.50,570.00,554.75,27.14M,-0.08
7/11/2012,617.75,612.50,625.60,611.25,8.47M,0.00
7/10/2012,614.85,611.00,615.83,610.34,3.53M,0.01
7/9/2012,609.49,605.27,617.23,600.50,3.66M,0.00
7/6/2012,611.16,619.00,621.25,610.00,2.44M,-0.01
7/5/2012,620.06,620.06,622.00,615.62,2.89M,0.00
7/4/2012,619.85,625.00,626.21,617.25,3.20M,0.00
7/3/2012,622.64,629.06,629.06,619.15,3.21M,0.00
7/2/2012,624.85,625.75,629.70,622.67,2.59M,0.00
6/29/2012,627.30,623.50,629.75,619.05,4.68M,0.01
6/28/2012,618.33,616.25,624.25,612.09,3.81M,0.00
6/27/2012,617.02,613.00,618.75,612.11,4.34M,0.01
6/26/2012,610.10,613.27,614.98,607.39,5.17M,-0.01
6/25/2012,617.04,618.73,622.00,614.56,3.97M,0.00
6/22/2012,618.61,612.44,621.12,606.61,3.21M,-0.01
6/21/2012,622.83,614.00,625.75,610.04,3.27M,0.01
6/20/2012,617.52,620.00,621.25,613.24,3.27M,0.00
6/19/2012,619.25,625.00,626.25,614.48,3.21M,-0.01
6/18/2012,627.92,633.75,636.09,624.12,3.56M,0.00
6/15/2012,630.64,627.51,633.00,625.69,3.16M,0.01
6/14/2012,624.58,615.25,627.50,615.25,3.94M,0.01
6/13/2012,617.52,612.81,622.42,610.50,3.08M,0.00
6/12/2012,614.51,600.55,617.50,600.55,2.07M,0.01
6/11/2012,606.41,606.75,613.19,603.73,1.78M,0.00
6/8/2012,604.81,622.23,622.23,598.20,2.78M,-0.01
6/7/2012,613.24,612.00,616.21,609.04,3.32M,0.02
6/6/2012,603.88,599.30,608.34,599.10,4.39M,0.01
6/5/2012,597.21,596.25,602.98,593.67,3.00M,0.00
6/4/2012,596.40,593.50,599.09,586.25,2.41M,0.00
6/1/2012,597.30,603.75,607.88,595.75,3.27M,-0.02
5/31/2012,607.34,602.00,638.00,597.77,10.81M,0.00
5/30/2012,608.08,601.75,614.70,598.17,4.03M,0.01
5/29/2012,602.38,597.75,606.25,594.50,2.57M,0.01
5/28/2012,596.45,598.50,599.50,590.65,2.36M,0.01
5/25/2012,593.21,590.75,596.25,587.76,2.16M,0.00
5/24/2012,595.20,587.25,597.23,578.25,3.81M,0.01
5/23/2012,587.05,588.75,591.20,576.80,2.70M,0.00
5/22/2012,585.27,588.75,592.01,580.91,2.91M,0.00
5/21/2012,585.11,596.23,596.38,581.00,2.39M,-0.02
5/18/2012,595.71,581.34,601.25,575.54,2.97M,0.01
5/17/2012,592.64,592.11,594.36,586.60,2.90M,0.00
5/16/2012,592.11,594.50,596.25,588.50,4.29M,-0.02
5/15/2012,603.80,576.25,607.25,576.25,5.13M,0.03
5/14/2012,584.74,580.05,586.38,576.02,3.96M,0.01
5/11/2012,577.83,586.00,590.00,573.01,4.45M,-0.01
5/10/2012,586.05,592.00,596.21,580.58,4.54M,-0.01
5/9/2012,591.56,592.00,598.70,588.15,5.25M,-0.01
5/8/2012,598.48,598.75,601.94,582.29,5.76M,-0.02
5/7/2012,609.40,602.25,612.20,591.98,5.36M,0.00
5/4/2012,610.49,620.50,624.50,605.85,5.40M,-0.02
5/3/2012,620.73,615.00,624.31,615.00,5.70M,0.00
5/2/2012,618.00,616.25,622.00,615.44,5.06M,0.00
4/30/2012,615.52,598.00,617.00,597.59,5.43M,0.03
4/28/2012,598.95,599.44,601.08,596.77,247.48K,0.00
4/27/2012,597.75,589.25,599.50,588.75,7.03M,0.01
4/26/2012,589.05,587.50,594.70,585.59,8.57M,0.00
4/25/2012,587.49,587.42,591.25,575.81,12.32M,0.00
4/24/2012,587.39,577.66,591.20,549.58,26.52M,0.02
4/23/2012,577.73,597.50,597.50,576.25,9.07M,-0.04
4/20/2012,601.85,598.69,607.10,590.62,5.75M,0.00
4/19/2012,601.35,594.98,603.74,592.00,8.56M,0.01
4/18/2012,592.81,600.00,600.64,588.75,9.58M,0.00
4/17/2012,595.17,599.75,599.75,584.02,11.84M,0.01
4/16/2012,591.14,600.00,606.64,583.26,16.75M,-0.02
4/13/2012,600.64,629.50,630.67,597.27,37.63M,-0.13
4/12/2012,687.66,705.69,707.96,684.61,5.90M,-0.02
4/11/2012,701.10,692.24,706.25,685.80,4.09M,0.01
4/10/2012,692.85,710.50,711.91,684.25,3.62M,-0.02
4/9/2012,705.69,709.38,714.84,703.10,3.27M,-0.01
4/4/2012,712.77,712.25,718.74,711.00,2.63M,0.00
4/3/2012,714.61,716.58,719.41,710.64,2.73M,0.00
4/2/2012,712.55,716.00,722.19,710.25,2.43M,-0.01
3/30/2012,716.58,702.48,718.25,700.75,3.98M,0.03
3/29/2012,698.00,705.12,709.59,691.95,7.00M,-0.02
3/28/2012,710.77,716.50,718.67,706.00,2.96M,-0.01
3/27/2012,718.98,715.00,725.94,708.08,3.80M,0.02
3/26/2012,707.69,717.25,717.25,705.27,2.46M,-0.01
3/23/2012,718.17,708.25,720.69,707.60,2.75M,0.02
3/22/2012,707.08,718.50,718.64,703.58,2.83M,-0.01
3/21/2012,716.83,708.11,722.50,705.25,3.13M,0.01
3/20/2012,707.84,706.50,713.30,700.75,4.61M,0.00
3/19/2012,709.38,723.75,725.00,702.83,3.03M,-0.01
3/16/2012,716.24,726.25,728.25,711.79,4.52M,-0.01
3/15/2012,720.48,723.75,726.29,717.62,3.13M,0.00
3/14/2012,719.71,722.50,728.75,713.49,5.30M,0.01
3/13/2012,714.95,710.99,717.46,710.50,3.86M,0.02
3/12/2012,704.35,728.75,728.75,695.25,3.65M,-0.01
3/9/2012,713.83,723.50,725.75,712.00,3.32M,-0.01
3/7/2012,720.96,710.50,723.75,708.77,3.95M,0.01
3/6/2012,713.11,701.27,720.00,700.27,5.17M,0.02
3/5/2012,702.46,714.52,715.96,699.17,2.89M,-0.02
3/3/2012,714.52,711.71,717.34,711.71,86.78K,0.00
3/2/2012,711.42,716.25,716.25,703.27,3.04M,0.00
3/1/2012,714.16,712.89,718.75,701.25,4.90M,-0.01
2/29/2012,720.86,723.50,727.02,716.05,4.43M,0.00
2/28/2012,718.10,721.50,727.50,713.74,3.98M,0.00
2/27/2012,720.84,741.25,741.25,718.00,3.46M,-0.02
2/24/2012,737.01,733.00,743.50,730.88,4.27M,0.01
2/23/2012,733.29,734.75,745.65,729.05,5.24M,-0.01
2/22/2012,738.06,726.30,748.50,726.30,5.21M,0.00
2/21/2012,734.56,732.50,739.98,727.81,3.02M,0.00
2/17/2012,736.95,729.06,744.50,725.04,5.73M,0.01
2/16/2012,727.24,716.00,729.42,715.14,4.13M,0.02
2/15/2012,716.02,703.75,718.75,703.75,3.59M,0.02
2/14/2012,700.26,694.00,702.48,691.00,2.74M,0.00
2/13/2012,697.10,693.81,700.12,689.27,2.87M,0.00
2/10/2012,697.60,699.75,700.50,687.79,2.59M,-0.01
2/9/2012,702.48,687.25,705.52,682.96,5.08M,0.01
2/8/2012,692.29,687.00,695.50,685.34,3.34M,0.02
2/7/2012,681.88,701.25,701.25,678.41,3.61M,-0.02
2/6/2012,694.27,701.27,701.98,688.02,3.97M,0.00
2/3/2012,695.81,685.01,698.00,685.01,5.82M,0.01
2/2/2012,689.25,685.02,695.75,682.50,5.77M,0.01
2/1/2012,685.67,684.92,687.00,673.91,3.13M,0.00
1/31/2012,686.50,678.00,688.66,676.50,4.33M,0.01
1/30/2012,678.08,674.73,681.30,672.50,4.79M,0.00
1/27/2012,681.25,675.50,683.75,671.55,6.11M,0.02
1/25/2012,666.45,658.75,668.75,656.25,5.27M,0.02
1/24/2012,655.20,654.50,659.90,648.75,2.83M,0.01
1/23/2012,650.08,647.50,653.88,647.25,2.58M,0.00
1/20/2012,647.20,649.00,652.42,644.08,5.82M,0.00
1/19/2012,648.67,654.00,655.70,644.15,4.83M,-0.01
1/18/2012,653.01,661.00,661.00,646.25,4.85M,-0.02
1/17/2012,665.51,662.50,668.20,658.46,4.37M,0.01
1/16/2012,660.04,645.31,661.00,644.77,6.59M,0.02
1/13/2012,646.05,654.50,654.75,638.06,10.45M,0.00
1/12/2012,647.06,687.50,687.50,644.51,24.49M,-0.08
1/11/2012,706.65,717.00,723.73,703.25,6.90M,-0.01
1/10/2012,715.90,717.50,718.85,712.55,5.59M,0.01
1/9/2012,709.14,711.88,716.58,704.30,4.13M,0.00
1/7/2012,708.80,709.73,712.88,707.01,382.08K,0.00
1/6/2012,708.04,709.50,716.90,702.77,3.54M,0.00
1/5/2012,710.04,709.80,719.00,707.86,3.56M,-0.01
1/4/2012,713.60,711.25,718.75,710.26,3.67M,0.00
1/3/2012,716.08,706.02,721.74,705.00,4.45M,0.02
1/2/2012,702.24,689.80,704.16,685.50,2.91M,0.01
12/30/2011,691.91,686.00,693.75,685.38,2.65M,0.01
12/29/2011,685.52,689.50,693.73,682.76,4.42M,-0.01
12/28/2011,695.50,692.25,701.00,687.89,3.43M,0.01
12/27/2011,689.85,691.25,699.75,684.06,3.09M,-0.01
12/26/2011,693.96,672.75,696.75,672.75,2.12M,0.03
12/23/2011,673.69,685.00,685.00,670.81,3.52M,-0.01
12/22/2011,680.21,662.50,687.00,662.50,6.35M,-0.01
12/21/2011,685.75,679.75,688.70,670.00,4.21M,0.03
12/20/2011,667.19,672.50,674.54,662.77,5.24M,0.00
12/19/2011,669.10,672.50,675.89,663.95,6.03M,-0.02
12/16/2011,681.12,673.75,697.20,672.99,6.83M,0.00
12/15/2011,679.09,681.58,683.59,666.25,5.03M,-0.01
12/14/2011,685.06,687.50,691.81,681.25,4.93M,0.00
12/13/2011,688.05,682.83,691.23,677.17,4.82M,0.00
12/12/2011,685.06,679.98,689.00,674.45,5.51M,0.01
12/9/2011,677.58,667.04,684.95,665.05,5.29M,0.00
12/8/2011,680.86,686.75,689.50,674.02,3.65M,-0.01
12/7/2011,689.74,676.25,693.10,671.01,4.04M,0.02
12/5/2011,675.29,672.50,679.44,668.80,3.73M,0.00
12/2/2011,673.54,662.75,678.86,661.98,4.73M,0.01
12/1/2011,663.84,668.50,672.71,657.65,4.06M,0.02
11/30/2011,651.71,645.25,656.25,640.25,5.82M,0.00
11/29/2011,649.49,655.55,657.01,645.31,5.33M,-0.01
11/28/2011,659.04,655.01,662.48,653.11,3.65M,0.01
11/25/2011,649.92,663.75,663.75,647.75,4.01M,-0.02
11/24/2011,666.55,660.25,671.00,646.65,6.62M,0.01
11/23/2011,663.16,668.75,672.39,654.34,6.40M,-0.03
11/22/2011,681.00,650.00,691.23,650.00,7.43M,0.02
11/21/2011,667.52,680.00,683.71,656.58,4.68M,-0.03
11/18/2011,685.20,682.76,691.11,680.00,2.37M,0.00
11/17/2011,688.38,692.08,697.25,683.23,3.18M,-0.01
11/16/2011,694.58,698.75,701.00,689.58,3.28M,-0.01
11/15/2011,699.58,700.02,705.00,695.39,2.55M,0.00
11/14/2011,702.20,702.54,708.10,699.50,2.32M,0.01
11/11/2011,693.92,652.67,701.92,652.67,4.72M,-0.02
11/9/2011,708.83,711.25,716.81,706.25,3.34M,0.00
11/8/2011,710.52,703.76,712.00,697.71,3.05M,0.01
11/4/2011,706.49,711.25,712.73,697.89,3.82M,0.01
11/3/2011,700.52,708.50,710.50,691.80,5.39M,-0.01
11/2/2011,708.60,705.00,713.48,704.35,2.66M,0.00
11/1/2011,709.15,710.00,718.52,704.50,3.95M,-0.01
10/31/2011,719.39,714.00,724.44,714.00,5.15M,0.01
10/28/2011,714.66,730.25,742.84,711.26,12.43M,0.01
10/26/2011,709.66,715.48,717.49,707.85,914.45K,-0.01
10/25/2011,714.67,702.75,724.75,702.75,7.84M,0.03
10/24/2011,691.83,687.50,693.70,685.30,3.04M,0.02
10/21/2011,680.66,686.89,687.25,676.75,3.43M,-0.01
10/20/2011,686.89,673.00,689.25,671.89,2.79M,0.01
10/19/2011,681.94,680.50,683.75,675.27,5.07M,0.01
10/18/2011,675.39,674.98,681.25,671.92,5.26M,-0.02
10/17/2011,686.64,690.27,691.23,680.05,7.07M,0.00
10/14/2011,685.94,677.77,689.17,671.58,9.80M,0.02
10/13/2011,674.17,679.75,682.25,671.25,9.02M,0.01
10/12/2011,669.84,648.75,672.00,648.75,17.32M,0.07
10/11/2011,626.14,648.35,648.75,622.50,11.17M,-0.03
10/10/2011,647.49,636.25,650.23,632.10,8.47M,0.03
10/7/2011,627.17,640.00,643.73,621.91,9.23M,0.03
10/5/2011,611.74,614.49,624.75,607.02,5.39M,0.00
10/4/2011,609.62,613.05,620.44,603.40,3.92M,-0.02
10/3/2011,618.98,622.50,629.50,616.92,4.94M,-0.02
9/30/2011,633.26,632.98,641.00,627.05,5.37M,-0.01
9/29/2011,637.77,620.50,642.49,617.81,11.63M,0.03
9/28/2011,617.56,620.00,635.00,613.12,10.03M,0.01
9/27/2011,611.04,594.30,617.16,594.30,5.17M,0.04
9/26/2011,588.75,586.25,591.25,575.27,3.27M,0.01
9/23/2011,584.70,582.00,597.45,580.25,5.22M,-0.01
9/22/2011,588.15,596.00,602.95,584.16,4.52M,-0.03
9/21/2011,608.91,610.00,613.73,605.00,3.70M,0.00
9/20/2011,609.14,594.25,610.00,593.79,4.50M,0.03
9/19/2011,590.66,599.75,602.90,589.02,3.28M,-0.01
9/16/2011,598.79,614.48,614.48,593.40,5.65M,-0.01
9/15/2011,602.48,594.50,607.12,582.50,6.85M,0.02
9/14/2011,587.91,562.75,591.73,562.25,8.62M,0.06
9/13/2011,555.51,555.77,564.92,548.94,5.18M,0.01
9/12/2011,549.61,552.00,554.34,545.16,4.10M,-0.03
9/9/2011,568.58,582.02,582.02,565.25,6.20M,-0.03
9/8/2011,584.61,575.00,588.50,574.75,5.51M,0.02
9/7/2011,572.86,574.48,578.58,566.91,6.58M,0.00
9/6/2011,575.64,563.48,580.00,555.56,5.41M,0.02
9/5/2011,566.27,573.42,573.42,560.05,5.45M,-0.02
9/2/2011,579.80,596.25,596.25,568.83,7.48M,-0.01
8/30/2011,585.74,582.75,590.00,570.00,6.07M,0.02
8/29/2011,574.06,559.75,578.06,558.00,5.61M,0.04
8/26/2011,550.64,546.62,563.23,545.66,10.51M,0.01
8/25/2011,545.85,562.55,566.27,540.38,13.43M,-0.03
8/24/2011,562.73,570.00,571.24,557.50,4.30M,-0.01
8/23/2011,569.24,550.31,575.66,548.50,8.57M,0.04
8/22/2011,548.65,553.48,561.27,543.75,7.85M,-0.01
8/19/2011,556.17,568.50,568.50,542.90,14.45M,-0.06
8/18/2011,588.52,616.25,617.02,585.75,5.34M,-0.04
8/17/2011,612.24,599.00,616.38,599.00,4.27M,0.02
8/16/2011,599.83,607.50,609.56,593.08,5.07M,0.01
8/12/2011,593.80,622.00,622.00,585.59,7.05M,-0.03
8/11/2011,610.15,608.00,617.25,603.74,4.10M,0.00
8/10/2011,611.77,612.00,619.10,602.77,6.98M,0.03
8/9/2011,593.64,587.75,609.99,587.55,8.42M,-0.04
8/8/2011,617.62,625.00,625.00,607.75,8.09M,-0.05
8/5/2011,647.80,660.90,660.90,631.25,7.88M,-0.04
8/4/2011,677.29,685.00,689.99,676.00,3.26M,-0.01
8/3/2011,683.15,683.75,684.92,677.12,2.82M,-0.01
8/2/2011,687.74,699.64,699.64,686.25,2.47M,-0.02
8/1/2011,703.77,695.02,705.95,695.02,3.05M,0.01
7/29/2011,693.98,685.25,695.61,681.35,4.88M,0.01
7/28/2011,687.77,691.25,693.48,683.62,4.74M,-0.02
7/27/2011,699.16,700.25,708.98,697.80,4.25M,0.00
7/26/2011,700.45,702.25,706.00,696.88,3.42M,0.00
7/25/2011,701.94,704.50,706.26,697.77,3.70M,-0.01
7/22/2011,707.06,696.08,711.00,692.50,3.87M,0.02
7/21/2011,692.02,686.30,696.12,684.20,2.95M,0.01
7/20/2011,688.11,693.20,693.20,686.25,3.11M,0.00
7/19/2011,687.62,680.25,690.50,679.16,4.16M,0.01
7/18/2011,678.35,683.75,685.81,676.84,4.70M,-0.01
7/15/2011,682.84,686.00,690.74,680.00,3.20M,0.00
7/14/2011,685.09,690.06,691.00,682.75,5.45M,-0.01
7/13/2011,694.33,691.50,701.84,690.26,6.67M,-0.01
7/12/2011,697.89,712.50,712.50,686.70,14.83M,-0.04
7/11/2011,730.29,738.48,744.02,722.14,4.60M,-0.02
7/8/2011,744.14,750.00,755.98,741.81,2.83M,-0.01
7/7/2011,748.92,738.80,750.00,735.75,2.88M,0.01
7/6/2011,738.42,736.75,743.11,734.27,1.72M,0.00
7/5/2011,739.11,739.25,742.48,731.50,3.21M,0.01
7/4/2011,734.74,741.66,744.25,733.75,2.06M,0.00
7/1/2011,733.54,733.75,742.49,731.02,3.20M,0.01
6/30/2011,727.61,721.51,729.75,720.38,5.67M,0.01
6/29/2011,720.44,717.00,726.75,717.00,2.40M,0.01
6/28/2011,716.33,717.51,719.21,710.95,2.24M,0.00
6/27/2011,717.76,707.91,730.75,705.06,5.36M,0.00
6/24/2011,714.99,697.75,719.42,697.75,5.61M,0.03
6/23/2011,694.77,687.50,697.27,683.88,2.08M,0.01
6/22/2011,688.76,688.25,695.42,685.52,2.81M,0.01
